Participant	PhaseLabel	Bin	MovieID	InferenceCondition	Count	MeanPupil
3	ObjOut	96	50_C_R_M_P_SO_S_O_D	0	1	-0.149355
3	ObjOut	96	51_C_R_M_P_SO_O_S_S	0	1	-0.100767
3	ObjOut	96	53_C_R_M_P_OS_S_O_S	0	1	-0.563581
3	ObjOut	96	54_C_R_M_I_OS_S_B_D	0	1	-0.166000
3	ObjOut	96	55_C_R_M_P_OS_O_S_D	0	1	-0.191419
3	ObjOut	96	56_C_R_M_I_OS_O_P_S	0	1	0.127032
3	ObjOut	96	58_C_R_M_P_BP_B_P_D	0	1	-0.017903
3	ObjOut	96	59_C_R_M_P_BP_P_B_S	0	1	-0.182567
3	ObjOut	96	60_C_R_M_I_BP_P_O_D	0	1	-0.239724
3	ObjOut	96	62_C_R_M_I_PB_B_S_D	0	1	0.130133
3	ObjOut	96	63_C_R_M_P_PB_P_B_D	0	1	0.002400
3	ObjOut	96	64_C_R_M_I_PB_P_O_S	0	1	-0.188903
3	ObjOut	96	65_T_R_M_I_SP_S_S_S	1	1	0.040033
3	ObjOut	96	66_T_R_M_P_SP_S_P_D	1	1	0.278172
3	ObjOut	96	67_T_R_M_P_SP_P_S_S	1	1	-0.059233
3	ObjOut	96	68_T_R_M_I_SP_P_P_D	1	1	-0.260367
3	ObjOut	96	69_T_R_M_P_PS_S_P_S	1	1	-0.037400
3	ObjOut	96	70_T_R_M_I_PS_S_S_D	1	1	0.340129
3	ObjOut	96	71_T_R_M_P_PS_P_S_D	1	1	0.165452
3	ObjOut	96	72_T_R_M_I_PS_P_P_S	1	1	0.226448
3	ObjOut	96	81_T_R_M_P_OB_B_O_S	1	1	0.245935
3	ObjOut	96	82_T_R_M_I_OB_B_B_D	1	1	0.228700
3	ObjOut	96	83_T_R_M_P_BO_O_B_S	1	1	-0.121423
3	ObjOut	96	84_T_R_M_I_BO_O_O_D	1	1	-0.223968
3	ObjOut	96	85_T_R_M_I_OB_O_O_S	1	1	-0.114333
3	ObjOut	96	86_T_R_M_P_OB_O_B_D	1	1	0.066677
3	ObjOut	96	87_T_R_M_I_BO_B_B_S	1	1	-0.105800
3	ObjOut	96	88_T_R_M_P_BO_B_O_D	1	1	-0.001387
3	ObjOut	97	50_C_R_M_P_SO_S_O_D	0	1	-0.105355
3	ObjOut	97	51_C_R_M_P_SO_O_S_S	0	1	-0.150767
3	ObjOut	97	53_C_R_M_P_OS_S_O_S	0	1	-0.573581
3	ObjOut	97	54_C_R_M_I_OS_S_B_D	0	1	-0.113000
3	ObjOut	97	55_C_R_M_P_OS_O_S_D	0	1	-0.207419
3	ObjOut	97	56_C_R_M_I_OS_O_P_S	0	1	0.112032
3	ObjOut	97	58_C_R_M_P_BP_B_P_D	0	1	-0.021903
3	ObjOut	97	59_C_R_M_P_BP_P_B_S	0	1	-0.154567
3	ObjOut	97	60_C_R_M_I_BP_P_O_D	0	1	-0.237724
3	ObjOut	97	62_C_R_M_I_PB_B_S_D	0	1	0.117133
3	ObjOut	97	63_C_R_M_P_PB_P_B_D	0	1	0.007400
3	ObjOut	97	64_C_R_M_I_PB_P_O_S	0	1	-0.173903
3	ObjOut	97	65_T_R_M_I_SP_S_S_S	1	1	0.045033
3	ObjOut	97	66_T_R_M_P_SP_S_P_D	1	1	0.300172
3	ObjOut	97	67_T_R_M_P_SP_P_S_S	1	1	-0.062233
3	ObjOut	97	68_T_R_M_I_SP_P_P_D	1	1	-0.284367
3	ObjOut	97	69_T_R_M_P_PS_S_P_S	1	1	-0.077400
3	ObjOut	97	70_T_R_M_I_PS_S_S_D	1	1	0.370129
3	ObjOut	97	71_T_R_M_P_PS_P_S_D	1	1	0.198452
3	ObjOut	97	72_T_R_M_I_PS_P_P_S	1	1	0.335448
3	ObjOut	97	81_T_R_M_P_OB_B_O_S	1	1	0.244935
3	ObjOut	97	82_T_R_M_I_OB_B_B_D	1	1	0.237700
3	ObjOut	97	83_T_R_M_P_BO_O_B_S	1	1	-0.105423
3	ObjOut	97	84_T_R_M_I_BO_O_O_D	1	1	-0.176968
3	ObjOut	97	85_T_R_M_I_OB_O_O_S	1	1	-0.145333
3	ObjOut	97	86_T_R_M_P_OB_O_B_D	1	1	0.054677
3	ObjOut	97	87_T_R_M_I_BO_B_B_S	1	1	-0.075800
3	ObjOut	97	88_T_R_M_P_BO_B_O_D	1	1	-0.016387
3	ObjOut	98	50_C_R_M_P_SO_S_O_D	0	1	-0.104355
3	ObjOut	98	51_C_R_M_P_SO_O_S_S	0	1	-0.168767
3	ObjOut	98	53_C_R_M_P_OS_S_O_S	0	1	-0.558581
3	ObjOut	98	54_C_R_M_I_OS_S_B_D	0	1	-0.107000
3	ObjOut	98	55_C_R_M_P_OS_O_S_D	0	1	-0.218419
3	ObjOut	98	56_C_R_M_I_OS_O_P_S	0	1	0.159032
3	ObjOut	98	58_C_R_M_P_BP_B_P_D	0	1	-0.020903
3	ObjOut	98	59_C_R_M_P_BP_P_B_S	0	1	-0.220567
3	ObjOut	98	60_C_R_M_I_BP_P_O_D	0	1	-0.216724
3	ObjOut	98	62_C_R_M_I_PB_B_S_D	0	1	0.045133
3	ObjOut	98	63_C_R_M_P_PB_P_B_D	0	1	-0.005600
3	ObjOut	98	64_C_R_M_I_PB_P_O_S	0	1	-0.214903
3	ObjOut	98	65_T_R_M_I_SP_S_S_S	1	1	0.040033
3	ObjOut	98	66_T_R_M_P_SP_S_P_D	1	1	0.302172
3	ObjOut	98	67_T_R_M_P_SP_P_S_S	1	1	-0.054233
3	ObjOut	98	68_T_R_M_I_SP_P_P_D	1	1	-0.256367
3	ObjOut	98	69_T_R_M_P_PS_S_P_S	1	1	-0.050400
3	ObjOut	98	70_T_R_M_I_PS_S_S_D	1	1	0.369129
3	ObjOut	98	71_T_R_M_P_PS_P_S_D	1	1	0.209452
3	ObjOut	98	72_T_R_M_I_PS_P_P_S	1	1	0.299448
3	ObjOut	98	81_T_R_M_P_OB_B_O_S	1	1	0.243935
3	ObjOut	98	82_T_R_M_I_OB_B_B_D	1	1	0.274700
3	ObjOut	98	83_T_R_M_P_BO_O_B_S	1	1	-0.054423
3	ObjOut	98	84_T_R_M_I_BO_O_O_D	1	1	-0.145968
3	ObjOut	98	85_T_R_M_I_OB_O_O_S	1	1	-0.136333
3	ObjOut	98	86_T_R_M_P_OB_O_B_D	1	1	0.031677
3	ObjOut	98	87_T_R_M_I_BO_B_B_S	1	1	-0.107800
3	ObjOut	98	88_T_R_M_P_BO_B_O_D	1	1	-0.036387
3	ObjOut	99	50_C_R_M_P_SO_S_O_D	0	1	-0.065355
3	ObjOut	99	51_C_R_M_P_SO_O_S_S	0	1	-0.135767
3	ObjOut	99	53_C_R_M_P_OS_S_O_S	0	1	-0.529581
3	ObjOut	99	54_C_R_M_I_OS_S_B_D	0	1	-0.126000
3	ObjOut	99	55_C_R_M_P_OS_O_S_D	0	1	-0.192419
3	ObjOut	99	56_C_R_M_I_OS_O_P_S	0	1	0.128032
3	ObjOut	99	58_C_R_M_P_BP_B_P_D	0	1	-0.007903
3	ObjOut	99	59_C_R_M_P_BP_P_B_S	0	1	-0.181567
3	ObjOut	99	60_C_R_M_I_BP_P_O_D	0	1	-0.245724
3	ObjOut	99	62_C_R_M_I_PB_B_S_D	0	1	0.114133
3	ObjOut	99	63_C_R_M_P_PB_P_B_D	0	1	0.008400
3	ObjOut	99	64_C_R_M_I_PB_P_O_S	0	1	-0.182903
3	ObjOut	99	65_T_R_M_I_SP_S_S_S	1	1	0.056033
3	ObjOut	99	66_T_R_M_P_SP_S_P_D	1	1	0.238172
3	ObjOut	99	67_T_R_M_P_SP_P_S_S	1	1	-0.055233
3	ObjOut	99	68_T_R_M_I_SP_P_P_D	1	1	-0.314367
3	ObjOut	99	69_T_R_M_P_PS_S_P_S	1	1	-0.081400
3	ObjOut	99	70_T_R_M_I_PS_S_S_D	1	1	0.414129
3	ObjOut	99	71_T_R_M_P_PS_P_S_D	1	1	0.214452
3	ObjOut	99	72_T_R_M_I_PS_P_P_S	1	1	0.309448
3	ObjOut	99	81_T_R_M_P_OB_B_O_S	1	1	0.240935
3	ObjOut	99	82_T_R_M_I_OB_B_B_D	1	1	0.284700
3	ObjOut	99	83_T_R_M_P_BO_O_B_S	1	1	-0.101423
3	ObjOut	99	84_T_R_M_I_BO_O_O_D	1	1	-0.130968
3	ObjOut	99	85_T_R_M_I_OB_O_O_S	1	1	-0.103333
3	ObjOut	99	86_T_R_M_P_OB_O_B_D	1	1	0.024677
3	ObjOut	99	87_T_R_M_I_BO_B_B_S	1	1	-0.109800
3	ObjOut	99	88_T_R_M_P_BO_B_O_D	1	1	0.012613
3	ObjOut	100	50_C_R_M_P_SO_S_O_D	0	1	-0.085355
3	ObjOut	100	51_C_R_M_P_SO_O_S_S	0	1	-0.142767
3	ObjOut	100	53_C_R_M_P_OS_S_O_S	0	1	-0.500581
3	ObjOut	100	54_C_R_M_I_OS_S_B_D	0	1	-0.111000
3	ObjOut	100	55_C_R_M_P_OS_O_S_D	0	1	-0.197419
3	ObjOut	100	56_C_R_M_I_OS_O_P_S	0	1	0.130032
3	ObjOut	100	58_C_R_M_P_BP_B_P_D	0	1	-0.013903
3	ObjOut	100	59_C_R_M_P_BP_P_B_S	0	1	-0.189567
3	ObjOut	100	60_C_R_M_I_BP_P_O_D	0	1	-0.189724
3	ObjOut	100	62_C_R_M_I_PB_B_S_D	0	1	0.108133
3	ObjOut	100	63_C_R_M_P_PB_P_B_D	0	1	0.018400
3	ObjOut	100	64_C_R_M_I_PB_P_O_S	0	1	-0.220903
3	ObjOut	100	65_T_R_M_I_SP_S_S_S	1	1	0.074033
3	ObjOut	100	66_T_R_M_P_SP_S_P_D	1	1	0.219172
3	ObjOut	100	67_T_R_M_P_SP_P_S_S	1	1	-0.032233
3	ObjOut	100	68_T_R_M_I_SP_P_P_D	1	1	-0.291367
3	ObjOut	100	69_T_R_M_P_PS_S_P_S	1	1	-0.096400
3	ObjOut	100	70_T_R_M_I_PS_S_S_D	1	1	0.408129
3	ObjOut	100	71_T_R_M_P_PS_P_S_D	1	1	0.155452
3	ObjOut	100	72_T_R_M_I_PS_P_P_S	1	1	0.313448
3	ObjOut	100	81_T_R_M_P_OB_B_O_S	1	1	0.234935
3	ObjOut	100	82_T_R_M_I_OB_B_B_D	1	1	0.271700
3	ObjOut	100	83_T_R_M_P_BO_O_B_S	1	1	-0.081423
3	ObjOut	100	84_T_R_M_I_BO_O_O_D	1	1	-0.185968
3	ObjOut	100	85_T_R_M_I_OB_O_O_S	1	1	-0.120333
3	ObjOut	100	86_T_R_M_P_OB_O_B_D	1	1	-0.002323
3	ObjOut	100	87_T_R_M_I_BO_B_B_S	1	1	-0.146800
3	ObjOut	100	88_T_R_M_P_BO_B_O_D	1	1	-0.038387
3	ObjOut	101	50_C_R_M_P_SO_S_O_D	0	1	-0.088355
3	ObjOut	101	51_C_R_M_P_SO_O_S_S	0	1	-0.168767
3	ObjOut	101	53_C_R_M_P_OS_S_O_S	0	1	-0.498581
3	ObjOut	101	54_C_R_M_I_OS_S_B_D	0	1	-0.093000
3	ObjOut	101	55_C_R_M_P_OS_O_S_D	0	1	-0.230419
3	ObjOut	101	56_C_R_M_I_OS_O_P_S	0	1	0.176032
3	ObjOut	101	58_C_R_M_P_BP_B_P_D	0	1	-0.028903
3	ObjOut	101	59_C_R_M_P_BP_P_B_S	0	1	-0.166567
3	ObjOut	101	60_C_R_M_I_BP_P_O_D	0	1	-0.208724
3	ObjOut	101	62_C_R_M_I_PB_B_S_D	0	1	0.094133
3	ObjOut	101	63_C_R_M_P_PB_P_B_D	0	1	0.030400
3	ObjOut	101	64_C_R_M_I_PB_P_O_S	0	1	-0.206903
3	ObjOut	101	65_T_R_M_I_SP_S_S_S	1	1	0.113033
3	ObjOut	101	66_T_R_M_P_SP_S_P_D	1	1	0.244172
3	ObjOut	101	67_T_R_M_P_SP_P_S_S	1	1	-0.031233
3	ObjOut	101	68_T_R_M_I_SP_P_P_D	1	1	-0.256367
3	ObjOut	101	69_T_R_M_P_PS_S_P_S	1	1	-0.082400
3	ObjOut	101	70_T_R_M_I_PS_S_S_D	1	1	0.421129
3	ObjOut	101	71_T_R_M_P_PS_P_S_D	1	1	0.200452
3	ObjOut	101	72_T_R_M_I_PS_P_P_S	1	1	0.327448
3	ObjOut	101	81_T_R_M_P_OB_B_O_S	1	1	0.227935
3	ObjOut	101	82_T_R_M_I_OB_B_B_D	1	1	0.276700
3	ObjOut	101	83_T_R_M_P_BO_O_B_S	1	1	-0.092423
3	ObjOut	101	84_T_R_M_I_BO_O_O_D	1	1	-0.220968
3	ObjOut	101	85_T_R_M_I_OB_O_O_S	1	1	-0.132333
3	ObjOut	101	86_T_R_M_P_OB_O_B_D	1	1	0.012677
3	ObjOut	101	87_T_R_M_I_BO_B_B_S	1	1	-0.121800
3	ObjOut	101	88_T_R_M_P_BO_B_O_D	1	1	-0.054387
3	ObjOut	102	50_C_R_M_P_SO_S_O_D	0	1	-0.091355
3	ObjOut	102	51_C_R_M_P_SO_O_S_S	0	1	-0.201767
3	ObjOut	102	53_C_R_M_P_OS_S_O_S	0	1	-0.457581
3	ObjOut	102	54_C_R_M_I_OS_S_B_D	0	1	-0.069000
3	ObjOut	102	56_C_R_M_I_OS_O_P_S	0	1	0.170032
3	ObjOut	102	58_C_R_M_P_BP_B_P_D	0	1	-0.009903
3	ObjOut	102	59_C_R_M_P_BP_P_B_S	0	1	-0.181567
3	ObjOut	102	60_C_R_M_I_BP_P_O_D	0	1	-0.167724
3	ObjOut	102	62_C_R_M_I_PB_B_S_D	0	1	0.150133
3	ObjOut	102	63_C_R_M_P_PB_P_B_D	0	1	0.007400
3	ObjOut	102	64_C_R_M_I_PB_P_O_S	0	1	-0.193903
3	ObjOut	102	65_T_R_M_I_SP_S_S_S	1	1	0.130033
3	ObjOut	102	66_T_R_M_P_SP_S_P_D	1	1	0.222172
3	ObjOut	102	67_T_R_M_P_SP_P_S_S	1	1	-0.010233
3	ObjOut	102	68_T_R_M_I_SP_P_P_D	1	1	-0.269367
3	ObjOut	102	69_T_R_M_P_PS_S_P_S	1	1	-0.081400
3	ObjOut	102	70_T_R_M_I_PS_S_S_D	1	1	0.432129
3	ObjOut	102	71_T_R_M_P_PS_P_S_D	1	1	0.167452
3	ObjOut	102	72_T_R_M_I_PS_P_P_S	1	1	0.346448
3	ObjOut	102	81_T_R_M_P_OB_B_O_S	1	1	0.198935
3	ObjOut	102	82_T_R_M_I_OB_B_B_D	1	1	0.280700
3	ObjOut	102	83_T_R_M_P_BO_O_B_S	1	1	-0.113423
3	ObjOut	102	84_T_R_M_I_BO_O_O_D	1	1	-0.160968
3	ObjOut	102	85_T_R_M_I_OB_O_O_S	1	1	-0.176333
3	ObjOut	102	86_T_R_M_P_OB_O_B_D	1	1	-0.024323
3	ObjOut	102	87_T_R_M_I_BO_B_B_S	1	1	-0.126800
3	ObjOut	102	88_T_R_M_P_BO_B_O_D	1	1	-0.007387
3	ObjOut	103	50_C_R_M_P_SO_S_O_D	0	1	-0.044355
3	ObjOut	103	51_C_R_M_P_SO_O_S_S	0	1	-0.199767
3	ObjOut	103	53_C_R_M_P_OS_S_O_S	0	1	-0.448581
3	ObjOut	103	54_C_R_M_I_OS_S_B_D	0	1	-0.086000
3	ObjOut	103	55_C_R_M_P_OS_O_S_D	0	1	-0.209419
3	ObjOut	103	56_C_R_M_I_OS_O_P_S	0	1	0.206032
3	ObjOut	103	58_C_R_M_P_BP_B_P_D	0	1	-0.034903
3	ObjOut	103	59_C_R_M_P_BP_P_B_S	0	1	-0.180567
3	ObjOut	103	60_C_R_M_I_BP_P_O_D	0	1	-0.179724
3	ObjOut	103	62_C_R_M_I_PB_B_S_D	0	1	0.148133
3	ObjOut	103	63_C_R_M_P_PB_P_B_D	0	1	0.041400
3	ObjOut	103	64_C_R_M_I_PB_P_O_S	0	1	-0.199903
3	ObjOut	103	65_T_R_M_I_SP_S_S_S	1	1	0.152033
3	ObjOut	103	66_T_R_M_P_SP_S_P_D	1	1	0.205172
3	ObjOut	103	67_T_R_M_P_SP_P_S_S	1	1	-0.060233
3	ObjOut	103	68_T_R_M_I_SP_P_P_D	1	1	-0.190367
3	ObjOut	103	69_T_R_M_P_PS_S_P_S	1	1	-0.103400
3	ObjOut	103	70_T_R_M_I_PS_S_S_D	1	1	0.427129
3	ObjOut	103	71_T_R_M_P_PS_P_S_D	1	1	0.176452
3	ObjOut	103	72_T_R_M_I_PS_P_P_S	1	1	0.337448
3	ObjOut	103	81_T_R_M_P_OB_B_O_S	1	1	0.228935
3	ObjOut	103	82_T_R_M_I_OB_B_B_D	1	1	0.241700
3	ObjOut	103	83_T_R_M_P_BO_O_B_S	1	1	-0.074423
3	ObjOut	103	84_T_R_M_I_BO_O_O_D	1	1	-0.164968
3	ObjOut	103	87_T_R_M_I_BO_B_B_S	1	1	-0.118800
3	ObjOut	103	88_T_R_M_P_BO_B_O_D	1	1	-0.050387
3	ObjOut	104	50_C_R_M_P_SO_S_O_D	0	1	-0.039355
3	ObjOut	104	51_C_R_M_P_SO_O_S_S	0	1	-0.211767
3	ObjOut	104	53_C_R_M_P_OS_S_O_S	0	1	-0.435581
3	ObjOut	104	54_C_R_M_I_OS_S_B_D	0	1	-0.055000
3	ObjOut	104	55_C_R_M_P_OS_O_S_D	0	1	-0.246419
3	ObjOut	104	56_C_R_M_I_OS_O_P_S	0	1	0.173032
3	ObjOut	104	58_C_R_M_P_BP_B_P_D	0	1	-0.055903
3	ObjOut	104	59_C_R_M_P_BP_P_B_S	0	1	-0.178567
3	ObjOut	104	60_C_R_M_I_BP_P_O_D	0	1	-0.167724
3	ObjOut	104	61_C_R_M_P_PB_B_P_S	0	1	0.233600
3	ObjOut	104	62_C_R_M_I_PB_B_S_D	0	1	0.158133
3	ObjOut	104	63_C_R_M_P_PB_P_B_D	0	1	0.046400
3	ObjOut	104	64_C_R_M_I_PB_P_O_S	0	1	-0.194903
3	ObjOut	104	65_T_R_M_I_SP_S_S_S	1	1	0.158033
3	ObjOut	104	66_T_R_M_P_SP_S_P_D	1	1	0.195172
3	ObjOut	104	67_T_R_M_P_SP_P_S_S	1	1	-0.035233
3	ObjOut	104	69_T_R_M_P_PS_S_P_S	1	1	-0.097400
3	ObjOut	104	70_T_R_M_I_PS_S_S_D	1	1	0.438129
3	ObjOut	104	71_T_R_M_P_PS_P_S_D	1	1	0.123452
3	ObjOut	104	72_T_R_M_I_PS_P_P_S	1	1	0.377448
3	ObjOut	104	81_T_R_M_P_OB_B_O_S	1	1	0.211935
3	ObjOut	104	82_T_R_M_I_OB_B_B_D	1	1	0.261700
3	ObjOut	104	83_T_R_M_P_BO_O_B_S	1	1	-0.075423
3	ObjOut	104	84_T_R_M_I_BO_O_O_D	1	1	-0.156968
3	ObjOut	104	86_T_R_M_P_OB_O_B_D	1	1	-0.057323
3	ObjOut	104	87_T_R_M_I_BO_B_B_S	1	1	-0.120800
3	ObjOut	104	88_T_R_M_P_BO_B_O_D	1	1	-0.070387
3	ObjOut	105	50_C_R_M_P_SO_S_O_D	0	1	-0.048355
3	ObjOut	105	51_C_R_M_P_SO_O_S_S	0	1	-0.234767
3	ObjOut	105	53_C_R_M_P_OS_S_O_S	0	1	-0.425581
3	ObjOut	105	54_C_R_M_I_OS_S_B_D	0	1	-0.053000
3	ObjOut	105	55_C_R_M_P_OS_O_S_D	0	1	-0.238419
3	ObjOut	105	56_C_R_M_I_OS_O_P_S	0	1	0.199032
3	ObjOut	105	58_C_R_M_P_BP_B_P_D	0	1	-0.047903
3	ObjOut	105	59_C_R_M_P_BP_P_B_S	0	1	-0.218567
3	ObjOut	105	60_C_R_M_I_BP_P_O_D	0	1	-0.138724
3	ObjOut	105	61_C_R_M_P_PB_B_P_S	0	1	0.255600
3	ObjOut	105	62_C_R_M_I_PB_B_S_D	0	1	0.162133
3	ObjOut	105	63_C_R_M_P_PB_P_B_D	0	1	0.051400
3	ObjOut	105	64_C_R_M_I_PB_P_O_S	0	1	-0.235903
3	ObjOut	105	65_T_R_M_I_SP_S_S_S	1	1	0.174033
3	ObjOut	105	66_T_R_M_P_SP_S_P_D	1	1	0.146172
3	ObjOut	105	67_T_R_M_P_SP_P_S_S	1	1	-0.062233
3	ObjOut	105	68_T_R_M_I_SP_P_P_D	1	1	-0.229367
3	ObjOut	105	69_T_R_M_P_PS_S_P_S	1	1	-0.103400
3	ObjOut	105	70_T_R_M_I_PS_S_S_D	1	1	0.452129
3	ObjOut	105	71_T_R_M_P_PS_P_S_D	1	1	0.135452
3	ObjOut	105	72_T_R_M_I_PS_P_P_S	1	1	0.370448
3	ObjOut	105	81_T_R_M_P_OB_B_O_S	1	1	0.190935
3	ObjOut	105	82_T_R_M_I_OB_B_B_D	1	1	0.267700
3	ObjOut	105	83_T_R_M_P_BO_O_B_S	1	1	-0.078423
3	ObjOut	105	84_T_R_M_I_BO_O_O_D	1	1	-0.154968
3	ObjOut	105	86_T_R_M_P_OB_O_B_D	1	1	-0.073323
3	ObjOut	105	87_T_R_M_I_BO_B_B_S	1	1	-0.127800
3	ObjOut	105	88_T_R_M_P_BO_B_O_D	1	1	-0.061387
3	ObjOut	106	50_C_R_M_P_SO_S_O_D	0	1	-0.054355
3	ObjOut	106	51_C_R_M_P_SO_O_S_S	0	1	-0.258767
3	ObjOut	106	53_C_R_M_P_OS_S_O_S	0	1	-0.409581
3	ObjOut	106	54_C_R_M_I_OS_S_B_D	0	1	-0.030000
3	ObjOut	106	55_C_R_M_P_OS_O_S_D	0	1	-0.225419
3	ObjOut	106	56_C_R_M_I_OS_O_P_S	0	1	0.182032
3	ObjOut	106	58_C_R_M_P_BP_B_P_D	0	1	-0.083903
3	ObjOut	106	59_C_R_M_P_BP_P_B_S	0	1	-0.200567
3	ObjOut	106	60_C_R_M_I_BP_P_O_D	0	1	-0.131724
3	ObjOut	106	61_C_R_M_P_PB_B_P_S	0	1	0.246600
3	ObjOut	106	62_C_R_M_I_PB_B_S_D	0	1	0.149133
3	ObjOut	106	63_C_R_M_P_PB_P_B_D	0	1	0.023400
3	ObjOut	106	64_C_R_M_I_PB_P_O_S	0	1	-0.237903
3	ObjOut	106	65_T_R_M_I_SP_S_S_S	1	1	0.203033
3	ObjOut	106	66_T_R_M_P_SP_S_P_D	1	1	0.176172
3	ObjOut	106	67_T_R_M_P_SP_P_S_S	1	1	-0.039233
3	ObjOut	106	68_T_R_M_I_SP_P_P_D	1	1	-0.209367
3	ObjOut	106	69_T_R_M_P_PS_S_P_S	1	1	-0.100400
3	ObjOut	106	70_T_R_M_I_PS_S_S_D	1	1	0.454129
3	ObjOut	106	71_T_R_M_P_PS_P_S_D	1	1	0.124452
3	ObjOut	106	72_T_R_M_I_PS_P_P_S	1	1	0.365448
3	ObjOut	106	81_T_R_M_P_OB_B_O_S	1	1	0.181935
3	ObjOut	106	82_T_R_M_I_OB_B_B_D	1	1	0.251700
3	ObjOut	106	83_T_R_M_P_BO_O_B_S	1	1	-0.103423
3	ObjOut	106	84_T_R_M_I_BO_O_O_D	1	1	-0.148968
3	ObjOut	106	86_T_R_M_P_OB_O_B_D	1	1	-0.086323
3	ObjOut	106	87_T_R_M_I_BO_B_B_S	1	1	-0.135800
3	ObjOut	106	88_T_R_M_P_BO_B_O_D	1	1	-0.060387
3	ObjOut	107	50_C_R_M_P_SO_S_O_D	0	1	-0.009355
3	ObjOut	107	51_C_R_M_P_SO_O_S_S	0	1	-0.257767
3	ObjOut	107	53_C_R_M_P_OS_S_O_S	0	1	-0.394581
3	ObjOut	107	54_C_R_M_I_OS_S_B_D	0	1	-0.021000
3	ObjOut	107	55_C_R_M_P_OS_O_S_D	0	1	-0.222419
3	ObjOut	107	56_C_R_M_I_OS_O_P_S	0	1	0.185032
3	ObjOut	107	59_C_R_M_P_BP_P_B_S	0	1	-0.195567
3	ObjOut	107	60_C_R_M_I_BP_P_O_D	0	1	-0.142724
3	ObjOut	107	61_C_R_M_P_PB_B_P_S	0	1	0.237600
3	ObjOut	107	62_C_R_M_I_PB_B_S_D	0	1	0.187133
3	ObjOut	107	63_C_R_M_P_PB_P_B_D	0	1	0.036400
3	ObjOut	107	64_C_R_M_I_PB_P_O_S	0	1	-0.199903
3	ObjOut	107	65_T_R_M_I_SP_S_S_S	1	1	0.172033
3	ObjOut	107	66_T_R_M_P_SP_S_P_D	1	1	0.175172
3	ObjOut	107	67_T_R_M_P_SP_P_S_S	1	1	-0.031233
3	ObjOut	107	68_T_R_M_I_SP_P_P_D	1	1	-0.213367
3	ObjOut	107	69_T_R_M_P_PS_S_P_S	1	1	-0.121400
3	ObjOut	107	70_T_R_M_I_PS_S_S_D	1	1	0.459129
3	ObjOut	107	71_T_R_M_P_PS_P_S_D	1	1	0.134452
3	ObjOut	107	72_T_R_M_I_PS_P_P_S	1	1	0.393448
3	ObjOut	107	81_T_R_M_P_OB_B_O_S	1	1	0.210935
3	ObjOut	107	82_T_R_M_I_OB_B_B_D	1	1	0.243700
3	ObjOut	107	83_T_R_M_P_BO_O_B_S	1	1	-0.092423
3	ObjOut	107	84_T_R_M_I_BO_O_O_D	1	1	-0.155968
3	ObjOut	107	86_T_R_M_P_OB_O_B_D	1	1	-0.098323
3	ObjOut	107	87_T_R_M_I_BO_B_B_S	1	1	-0.151800
3	ObjOut	107	88_T_R_M_P_BO_B_O_D	1	1	-0.095387
3	ObjOut	108	50_C_R_M_P_SO_S_O_D	0	1	-0.056355
3	ObjOut	108	51_C_R_M_P_SO_O_S_S	0	1	-0.271767
3	ObjOut	108	53_C_R_M_P_OS_S_O_S	0	1	-0.409581
3	ObjOut	108	54_C_R_M_I_OS_S_B_D	0	1	0.002000
3	ObjOut	108	55_C_R_M_P_OS_O_S_D	0	1	-0.224419
3	ObjOut	108	56_C_R_M_I_OS_O_P_S	0	1	0.177032
3	ObjOut	108	59_C_R_M_P_BP_P_B_S	0	1	-0.176567
3	ObjOut	108	60_C_R_M_I_BP_P_O_D	0	1	-0.120724
3	ObjOut	108	61_C_R_M_P_PB_B_P_S	0	1	0.183600
3	ObjOut	108	62_C_R_M_I_PB_B_S_D	0	1	0.210133
3	ObjOut	108	63_C_R_M_P_PB_P_B_D	0	1	0.045400
3	ObjOut	108	64_C_R_M_I_PB_P_O_S	0	1	-0.224903
3	ObjOut	108	65_T_R_M_I_SP_S_S_S	1	1	0.198033
3	ObjOut	108	66_T_R_M_P_SP_S_P_D	1	1	0.150172
3	ObjOut	108	67_T_R_M_P_SP_P_S_S	1	1	-0.036233
3	ObjOut	108	68_T_R_M_I_SP_P_P_D	1	1	-0.213367
3	ObjOut	108	69_T_R_M_P_PS_S_P_S	1	1	-0.106400
3	ObjOut	108	70_T_R_M_I_PS_S_S_D	1	1	0.468129
3	ObjOut	108	71_T_R_M_P_PS_P_S_D	1	1	0.128452
3	ObjOut	108	72_T_R_M_I_PS_P_P_S	1	1	0.376448
3	ObjOut	108	81_T_R_M_P_OB_B_O_S	1	1	0.176935
3	ObjOut	108	82_T_R_M_I_OB_B_B_D	1	1	0.244700
3	ObjOut	108	83_T_R_M_P_BO_O_B_S	1	1	-0.131423
3	ObjOut	108	84_T_R_M_I_BO_O_O_D	1	1	-0.113968
3	ObjOut	108	86_T_R_M_P_OB_O_B_D	1	1	-0.105323
3	ObjOut	108	87_T_R_M_I_BO_B_B_S	1	1	-0.143800
3	ObjOut	108	88_T_R_M_P_BO_B_O_D	1	1	-0.091387
3	ObjOut	109	50_C_R_M_P_SO_S_O_D	0	1	-0.031355
3	ObjOut	109	53_C_R_M_P_OS_S_O_S	0	1	-0.402581
3	ObjOut	109	54_C_R_M_I_OS_S_B_D	0	1	-0.040000
